# file...... actual_cooling_setpoint.csv
# date...... Thu May 11 18:42:22 2017
# user...... vagrant
# host...... (null)
# group..... class=house
# property.. cooling_setpoint
# limit..... 0
# interval.. 60
# timestamp,F1_house_B0,F1_house_C1,F1_house_C2,F1_house_B3,F1_house_B4,F1_house_A5,F1_house_B6,F1_house_B7,F1_house_A8,F1_house_A9,F1_house_C10,F1_house_A11,F1_house_A12,F1_house_A13,F1_house_C14,F1_house_A15,F1_house_A16,F1_house_C17,F1_house_C18,F1_house_B19,F1_house_B20,F1_house_C21,F1_house_B22,F1_house_B23,F1_house_B24,F1_house_A25,F1_house_A26,F1_house_C27,F1_house_A28,F1_house_C29
2009-06-03 09:10:00 EDT,+81.1679600694,+81.7699600694,+86.2786691919,+78.2627446581,+77.9786691919,+81.3087446581,+76.5445600198,+78.998,+85.7096691919,+79.1715600198,+77.5379201389,+82.4179600694,+80.3587446581,+81.3937446581,+80.3127446581,+78.8917446581,+79.4147446581,+78.1299600694,+80.6865600198,+84.4827446581,+74.476,+78.7267446581,+87.0389600694,+80.3559600694,+83.0139600694,+87.7986691919,+85.1346691919,+79.7339600694,+78.9807446581,+83.6699600694
2009-06-03 09:11:00 EDT,+81.1679600694,+81.7699600694,+86.2786691919,+78.2627446581,+77.9786691919,+81.3087446581,+76.5445600198,+78.998,+85.7096691919,+79.1715600198,+77.5379201389,+82.4179600694,+80.3587446581,+81.3937446581,+80.3127446581,+78.8917446581,+79.4147446581,+78.1299600694,+80.6865600198,+84.4827446581,+74.476,+78.7267446581,+87.0389600694,+80.3559600694,+83.0139600694,+87.7986691919,+85.1346691919,+79.7339600694,+78.9807446581,+83.6699600694
2009-06-03 09:12:00 EDT,+81.1679600694,+81.7699600694,+86.2786691919,+78.2627446581,+77.9786691919,+81.3087446581,+76.5445600198,+78.998,+85.7096691919,+79.1715600198,+77.5379201389,+82.4179600694,+80.3587446581,+81.3937446581,+80.3127446581,+78.8917446581,+79.4147446581,+78.1299600694,+80.6865600198,+84.4827446581,+74.476,+78.7267446581,+87.0389600694,+80.3559600694,+83.0139600694,+87.7986691919,+85.1346691919,+79.7339600694,+78.9807446581,+83.6699600694
2009-06-03 09:13:00 EDT,+81.1679600694,+81.7699600694,+86.2786691919,+78.2627446581,+77.9786691919,+81.3087446581,+76.5445600198,+78.998,+85.7096691919,+79.1715600198,+77.5379201389,+82.4179600694,+80.3587446581,+81.3937446581,+80.3127446581,+78.8917446581,+79.4147446581,+78.1299600694,+80.6865600198,+84.4827446581,+74.476,+78.7267446581,+87.0389600694,+80.3559600694,+83.0139600694,+87.7986691919,+85.1346691919,+79.7339600694,+78.9807446581,+83.6699600694
2009-06-03 09:14:00 EDT,+81.1679600694,+81.7699600694,+86.2786691919,+78.2627446581,+77.9786691919,+81.3087446581,+76.5445600198,+78.998,+85.7096691919,+79.1715600198,+77.5379201389,+82.4179600694,+80.3587446581,+81.3937446581,+80.3127446581,+78.8917446581,+79.4147446581,+78.1299600694,+80.6865600198,+84.4827446581,+74.476,+78.7267446581,+87.0389600694,+80.3559600694,+83.0139600694,+87.7986691919,+85.1346691919,+79.7339600694,+78.9807446581,+83.6699600694
2009-06-03 09:15:00 EDT,+81.1956675347,+81.7976675347,+86.3189709596,+78.279795406,+78.0189709596,+81.325795406,+80.4524764385,+78.998,+85.7499709596,+79.1794764385,+81.4053350694,+82.4456675347,+80.375795406,+81.410795406,+80.329795406,+78.908795406,+83.587795406,+82.0656675347,+80.6944764385,+84.499795406,+74.476,+78.743795406,+87.0666675347,+80.3836675347,+83.0416675347,+87.8389709596,+85.1749709596,+79.7616675347,+78.997795406,+83.6976675347
2009-06-03 09:16:00 EDT,+81.1956675347,+81.7976675347,+86.3189709596,+78.279795406,+78.0189709596,+81.325795406,+80.4524764385,+78.998,+85.7499709596,+79.1794764385,+81.4053350694,+82.4456675347,+80.375795406,+81.410795406,+80.329795406,+78.908795406,+83.587795406,+82.0656675347,+80.6944764385,+84.499795406,+74.476,+78.743795406,+87.0666675347,+80.3836675347,+83.0416675347,+87.8389709596,+85.1749709596,+79.7616675347,+78.997795406,+83.6976675347
2009-06-03 09:17:00 EDT,+81.1956675347,+81.7976675347,+86.3189709596,+78.279795406,+78.0189709596,+81.325795406,+80.4524764385,+78.998,+85.7499709596,+79.1794764385,+81.4053350694,+82.4456675347,+80.375795406,+81.410795406,+80.329795406,+78.908795406,+83.587795406,+82.0656675347,+80.6944764385,+84.499795406,+74.476,+78.743795406,+87.0666675347,+80.3836675347,+83.0416675347,+87.8389709596,+85.1749709596,+79.7616675347,+78.997795406,+83.6976675347
2009-06-03 09:18:00 EDT,+81.1956675347,+81.7976675347,+86.3189709596,+78.279795406,+78.0189709596,+81.325795406,+80.4524764385,+78.998,+85.7499709596,+79.1794764385,+81.4053350694,+82.4456675347,+80.375795406,+81.410795406,+80.329795406,+78.908795406,+83.587795406,+82.0656675347,+80.6944764385,+84.499795406,+74.476,+78.743795406,+87.0666675347,+80.3836675347,+83.0416675347,+87.8389709596,+85.1749709596,+79.7616675347,+78.997795406,+83.6976675347
2009-06-03 09:19:00 EDT,+81.1956675347,+81.7976675347,+86.3189709596,+78.279795406,+78.0189709596,+81.325795406,+80.4524764385,+78.998,+85.7499709596,+79.1794764385,+81.4053350694,+82.4456675347,+80.375795406,+81.410795406,+80.329795406,+78.908795406,+83.587795406,+82.0656675347,+80.6944764385,+84.499795406,+74.476,+78.743795406,+87.0666675347,+80.3836675347,+83.0416675347,+87.8389709596,+85.1749709596,+79.7616675347,+78.997795406,+83.6976675347
2009-06-03 09:20:00 EDT,+82.5612200521,+83.1632200521,+88.3052291667,+79.1201354167,+80.0052291667,+82.1661354167,+80.8426343006,+78.998,+87.7362291667,+79.5696343006,+84.1364401042,+83.8112200521,+81.2161354167,+82.2511354167,+81.1701354167,+79.7491354167,+84.4281354167,+83.4312200521,+81.0846343006,+85.3401354167,+74.476,+79.5841354167,+88.4322200521,+81.7492200521,+84.4072200521,+89.8252291667,+87.1612291667,+81.1272200521,+79.8381354167,+85.0632200521
2009-06-03 09:21:00 EDT,+82.5612200521,+83.1632200521,+88.3052291667,+79.1201354167,+80.0052291667,+82.1661354167,+80.8426343006,+78.998,+87.7362291667,+79.5696343006,+84.1364401042,+83.8112200521,+81.2161354167,+82.2511354167,+81.1701354167,+79.7491354167,+84.4281354167,+83.4312200521,+81.0846343006,+85.3401354167,+74.476,+79.5841354167,+88.4322200521,+81.7492200521,+84.4072200521,+89.8252291667,+87.1612291667,+81.1272200521,+79.8381354167,+85.0632200521
2009-06-03 09:22:00 EDT,+82.5612200521,+83.1632200521,+88.3052291667,+79.1201354167,+80.0052291667,+82.1661354167,+80.8426343006,+78.998,+87.7362291667,+79.5696343006,+84.1364401042,+83.8112200521,+81.2161354167,+82.2511354167,+81.1701354167,+79.7491354167,+84.4281354167,+83.4312200521,+81.0846343006,+85.3401354167,+74.476,+79.5841354167,+88.4322200521,+81.7492200521,+84.4072200521,+89.8252291667,+87.1612291667,+81.1272200521,+79.8381354167,+85.0632200521
2009-06-03 09:23:00 EDT,+82.5612200521,+83.1632200521,+88.3052291667,+79.1201354167,+80.0052291667,+82.1661354167,+80.8426343006,+78.998,+87.7362291667,+79.5696343006,+84.1364401042,+83.8112200521,+81.2161354167,+82.2511354167,+81.1701354167,+79.7491354167,+84.4281354167,+83.4312200521,+81.0846343006,+85.3401354167,+74.476,+79.5841354167,+88.4322200521,+81.7492200521,+84.4072200521,+89.8252291667,+87.1612291667,+81.1272200521,+79.8381354167,+85.0632200521
2009-06-03 09:24:00 EDT,+82.5612200521,+83.1632200521,+88.3052291667,+79.1201354167,+80.0052291667,+82.1661354167,+80.8426343006,+78.998,+87.7362291667,+79.5696343006,+84.1364401042,+83.8112200521,+81.2161354167,+82.2511354167,+81.1701354167,+79.7491354167,+84.4281354167,+83.4312200521,+81.0846343006,+85.3401354167,+74.476,+79.5841354167,+88.4322200521,+81.7492200521,+84.4072200521,+89.8252291667,+87.1612291667,+81.1272200521,+79.8381354167,+85.0632200521
2009-06-03 09:25:00 EDT,+82.5501475694,+83.1521475694,+88.2891237374,+79.1133215812,+79.9891237374,+82.1593215812,+80.8394707341,+78.998,+87.7201237374,+79.5664707341,+84.1142951389,+83.8001475694,+81.2093215812,+82.2443215812,+81.1633215812,+79.7423215812,+84.4213215812,+83.4201475694,+81.0814707341,+85.3333215812,+74.476,+79.5773215812,+88.4211475694,+81.7381475694,+84.3961475694,+89.8091237374,+87.1451237374,+81.1161475694,+79.8313215812,+85.0521475694
2009-06-03 09:26:00 EDT,+82.5501475694,+83.1521475694,+88.2891237374,+79.1133215812,+79.9891237374,+82.1593215812,+80.8394707341,+78.998,+87.7201237374,+79.5664707341,+84.1142951389,+83.8001475694,+81.2093215812,+82.2443215812,+81.1633215812,+79.7423215812,+84.4213215812,+83.4201475694,+81.0814707341,+85.3333215812,+74.476,+79.5773215812,+88.4211475694,+81.7381475694,+84.3961475694,+89.8091237374,+87.1451237374,+81.1161475694,+79.8313215812,+85.0521475694
2009-06-03 09:27:00 EDT,+82.5501475694,+83.1521475694,+88.2891237374,+79.1133215812,+79.9891237374,+82.1593215812,+80.8394707341,+78.998,+87.7201237374,+79.5664707341,+84.1142951389,+83.8001475694,+81.2093215812,+82.2443215812,+81.1633215812,+79.7423215812,+84.4213215812,+83.4201475694,+81.0814707341,+85.3333215812,+74.476,+79.5773215812,+88.4211475694,+81.7381475694,+84.3961475694,+89.8091237374,+87.1451237374,+81.1161475694,+79.8313215812,+85.0521475694
2009-06-03 09:28:00 EDT,+82.5501475694,+83.1521475694,+88.2891237374,+79.1133215812,+79.9891237374,+82.1593215812,+80.8394707341,+78.998,+87.7201237374,+79.5664707341,+84.1142951389,+83.8001475694,+81.2093215812,+82.2443215812,+81.1633215812,+79.7423215812,+84.4213215812,+83.4201475694,+81.0814707341,+85.3333215812,+74.476,+79.5773215812,+88.4211475694,+81.7381475694,+84.3961475694,+89.8091237374,+87.1451237374,+81.1161475694,+79.8313215812,+85.0521475694
2009-06-03 09:29:00 EDT,+82.5501475694,+83.1521475694,+88.2891237374,+79.1133215812,+79.9891237374,+82.1593215812,+80.8394707341,+78.998,+87.7201237374,+79.5664707341,+84.1142951389,+83.8001475694,+81.2093215812,+82.2443215812,+81.1633215812,+79.7423215812,+84.4213215812,+83.4201475694,+81.0814707341,+85.3333215812,+74.476,+79.5773215812,+88.4211475694,+81.7381475694,+84.3961475694,+89.8091237374,+87.1451237374,+81.1161475694,+79.8313215812,+85.0521475694
2009-06-03 09:30:00 EDT,+81.4551019965,+82.0571019965,+86.6963301768,+78.4394473825,+78.3963301768,+81.4854473825,+80.5266005704,+78.998,+86.1273301768,+79.2536005704,+81.9242039931,+82.7051019965,+80.5354473825,+81.5704473825,+80.4894473825,+79.0684473825,+83.7474473825,+82.3251019965,+80.7686005704,+84.6594473825,+74.476,+78.9034473825,+87.3261019965,+80.6431019965,+83.3011019965,+88.2163301768,+85.5523301768,+80.0211019965,+79.1574473825,+83.9571019965
2009-06-03 09:31:00 EDT,+81.4551019965,+82.0571019965,+86.6963301768,+78.4394473825,+78.3963301768,+81.4854473825,+80.5266005704,+78.998,+86.1273301768,+79.2536005704,+81.9242039931,+82.7051019965,+80.5354473825,+81.5704473825,+80.4894473825,+79.0684473825,+83.7474473825,+82.3251019965,+80.7686005704,+84.6594473825,+74.476,+78.9034473825,+87.3261019965,+80.6431019965,+83.3011019965,+88.2163301768,+85.5523301768,+80.0211019965,+79.1574473825,+83.9571019965
2009-06-03 09:32:00 EDT,+81.4551019965,+82.0571019965,+86.6963301768,+78.4394473825,+78.3963301768,+81.4854473825,+80.5266005704,+78.998,+86.1273301768,+79.2536005704,+81.9242039931,+82.7051019965,+80.5354473825,+81.5704473825,+80.4894473825,+79.0684473825,+83.7474473825,+82.3251019965,+80.7686005704,+84.6594473825,+74.476,+78.9034473825,+87.3261019965,+80.6431019965,+83.3011019965,+88.2163301768,+85.5523301768,+80.0211019965,+79.1574473825,+83.9571019965
2009-06-03 09:33:00 EDT,+81.4551019965,+82.0571019965,+86.6963301768,+78.4394473825,+78.3963301768,+81.4854473825,+80.5266005704,+78.998,+86.1273301768,+79.2536005704,+81.9242039931,+82.7051019965,+80.5354473825,+81.5704473825,+80.4894473825,+79.0684473825,+83.7474473825,+82.3251019965,+80.7686005704,+84.6594473825,+74.476,+78.9034473825,+87.3261019965,+80.6431019965,+83.3011019965,+88.2163301768,+85.5523301768,+80.0211019965,+79.1574473825,+83.9571019965
2009-06-03 09:34:00 EDT,+81.4551019965,+82.0571019965,+86.6963301768,+78.4394473825,+78.3963301768,+81.4854473825,+80.5266005704,+78.998,+86.1273301768,+79.2536005704,+81.9242039931,+82.7051019965,+80.5354473825,+81.5704473825,+80.4894473825,+79.0684473825,+83.7474473825,+82.3251019965,+80.7686005704,+84.6594473825,+74.476,+78.9034473825,+87.3261019965,+80.6431019965,+83.3011019965,+88.2163301768,+85.5523301768,+80.0211019965,+79.1574473825,+83.9571019965
2009-06-03 09:35:00 EDT,+81.2276983507,+81.8296983507,+86.3655612374,+78.2995066774,+78.0655612374,+81.3455066774,+80.4616281002,+78.998,+85.7965612374,+79.1886281002,+81.4693967014,+82.4776983507,+80.3955066774,+81.4305066774,+80.3495066774,+78.9285066774,+83.6075066774,+82.0976983507,+80.7036281002,+84.5195066774,+74.476,+78.7635066774,+87.0986983507,+80.4156983507,+83.0736983507,+87.8855612374,+85.2215612374,+79.7936983507,+79.0175066774,+83.7296983507
2009-06-03 09:36:00 EDT,+81.2276983507,+81.8296983507,+86.3655612374,+78.2995066774,+78.0655612374,+81.3455066774,+80.4616281002,+78.998,+85.7965612374,+79.1886281002,+81.4693967014,+82.4776983507,+80.3955066774,+81.4305066774,+80.3495066774,+78.9285066774,+83.6075066774,+82.0976983507,+80.7036281002,+84.5195066774,+74.476,+78.7635066774,+87.0986983507,+80.4156983507,+83.0736983507,+87.8855612374,+85.2215612374,+79.7936983507,+79.0175066774,+83.7296983507
2009-06-03 09:37:00 EDT,+81.2276983507,+81.8296983507,+86.3655612374,+78.2995066774,+78.0655612374,+81.3455066774,+80.4616281002,+78.998,+85.7965612374,+79.1886281002,+81.4693967014,+82.4776983507,+80.3955066774,+81.4305066774,+80.3495066774,+78.9285066774,+83.6075066774,+82.0976983507,+80.7036281002,+84.5195066774,+74.476,+78.7635066774,+87.0986983507,+80.4156983507,+83.0736983507,+87.8855612374,+85.2215612374,+79.7936983507,+79.0175066774,+83.7296983507
2009-06-03 09:38:00 EDT,+81.2276983507,+81.8296983507,+86.3655612374,+78.2995066774,+78.0655612374,+81.3455066774,+80.4616281002,+78.998,+85.7965612374,+79.1886281002,+81.4693967014,+82.4776983507,+80.3955066774,+81.4305066774,+80.3495066774,+78.9285066774,+83.6075066774,+82.0976983507,+80.7036281002,+84.5195066774,+74.476,+78.7635066774,+87.0986983507,+80.4156983507,+83.0736983507,+87.8855612374,+85.2215612374,+79.7936983507,+79.0175066774,+83.7296983507
2009-06-03 09:39:00 EDT,+81.2276983507,+81.8296983507,+86.3655612374,+78.2995066774,+78.0655612374,+81.3455066774,+80.4616281002,+78.998,+85.7965612374,+79.1886281002,+81.4693967014,+82.4776983507,+80.3955066774,+81.4305066774,+80.3495066774,+78.9285066774,+83.6075066774,+82.0976983507,+80.7036281002,+84.5195066774,+74.476,+78.7635066774,+87.0986983507,+80.4156983507,+83.0736983507,+87.8855612374,+85.2215612374,+79.7936983507,+79.0175066774,+83.7296983507
2009-06-03 09:40:00 EDT,+81.2211697049,+81.8231697049,+86.3560650253,+78.2954890491,+78.0560650253,+81.3414890491,+80.4597627728,+78.998,+85.7870650253,+79.1867627728,+81.4563394097,+82.4711697049,+80.3914890491,+81.4264890491,+80.3454890491,+78.9244890491,+83.6034890491,+82.0911697049,+80.7017627728,+84.5154890491,+74.476,+78.7594890491,+87.0921697049,+80.4091697049,+83.0671697049,+87.8760650253,+85.2120650253,+79.7871697049,+79.0134890491,+83.7231697049
2009-06-03 09:41:00 EDT,+81.2211697049,+81.8231697049,+86.3560650253,+78.2954890491,+78.0560650253,+81.3414890491,+80.4597627728,+78.998,+85.7870650253,+79.1867627728,+81.4563394097,+82.4711697049,+80.3914890491,+81.4264890491,+80.3454890491,+78.9244890491,+83.6034890491,+82.0911697049,+80.7017627728,+84.5154890491,+74.476,+78.7594890491,+87.0921697049,+80.4091697049,+83.0671697049,+87.8760650253,+85.2120650253,+79.7871697049,+79.0134890491,+83.7231697049
2009-06-03 09:42:00 EDT,+81.2211697049,+81.8231697049,+86.3560650253,+78.2954890491,+78.0560650253,+81.3414890491,+80.4597627728,+78.998,+85.7870650253,+79.1867627728,+81.4563394097,+82.4711697049,+80.3914890491,+81.4264890491,+80.3454890491,+78.9244890491,+83.6034890491,+82.0911697049,+80.7017627728,+84.5154890491,+74.476,+78.7594890491,+87.0921697049,+80.4091697049,+83.0671697049,+87.8760650253,+85.2120650253,+79.7871697049,+79.0134890491,+83.7231697049
2009-06-03 09:43:00 EDT,+81.2211697049,+81.8231697049,+86.3560650253,+78.2954890491,+78.0560650253,+81.3414890491,+80.4597627728,+78.998,+85.7870650253,+79.1867627728,+81.4563394097,+82.4711697049,+80.3914890491,+81.4264890491,+80.3454890491,+78.9244890491,+83.6034890491,+82.0911697049,+80.7017627728,+84.5154890491,+74.476,+78.7594890491,+87.0921697049,+80.4091697049,+83.0671697049,+87.8760650253,+85.2120650253,+79.7871697049,+79.0134890491,+83.7231697049
2009-06-03 09:44:00 EDT,+81.2211697049,+81.8231697049,+86.3560650253,+78.2954890491,+78.0560650253,+81.3414890491,+80.4597627728,+78.998,+85.7870650253,+79.1867627728,+81.4563394097,+82.4711697049,+80.3914890491,+81.4264890491,+80.3454890491,+78.9244890491,+83.6034890491,+82.0911697049,+80.7017627728,+84.5154890491,+74.476,+78.7594890491,+87.0921697049,+80.4091697049,+83.0671697049,+87.8760650253,+85.2120650253,+79.7871697049,+79.0134890491,+83.7231697049
2009-06-03 09:45:00 EDT,+81.214641059,+81.816641059,+86.3465688131,+78.2914714209,+78.0465688131,+81.3374714209,+80.4578974454,+78.998,+85.7775688131,+79.1848974454,+81.4432821181,+82.464641059,+80.3874714209,+81.4224714209,+80.3414714209,+78.9204714209,+83.5994714209,+82.084641059,+80.6998974454,+84.5114714209,+74.476,+78.7554714209,+87.085641059,+80.402641059,+83.060641059,+87.8665688131,+85.2025688131,+79.780641059,+79.0094714209,+83.716641059
2009-06-03 09:46:00 EDT,+81.214641059,+81.816641059,+86.3465688131,+78.2914714209,+78.0465688131,+81.3374714209,+80.4578974454,+78.998,+85.7775688131,+79.1848974454,+81.4432821181,+82.464641059,+80.3874714209,+81.4224714209,+80.3414714209,+78.9204714209,+83.5994714209,+82.084641059,+80.6998974454,+84.5114714209,+74.476,+78.7554714209,+87.085641059,+80.402641059,+83.060641059,+87.8665688131,+85.2025688131,+79.780641059,+79.0094714209,+83.716641059
2009-06-03 09:47:00 EDT,+81.214641059,+81.816641059,+86.3465688131,+78.2914714209,+78.0465688131,+81.3374714209,+80.4578974454,+78.998,+85.7775688131,+79.1848974454,+81.4432821181,+82.464641059,+80.3874714209,+81.4224714209,+80.3414714209,+78.9204714209,+83.5994714209,+82.084641059,+80.6998974454,+84.5114714209,+74.476,+78.7554714209,+87.085641059,+80.402641059,+83.060641059,+87.8665688131,+85.2025688131,+79.780641059,+79.0094714209,+83.716641059
2009-06-03 09:48:00 EDT,+81.214641059,+81.816641059,+86.3465688131,+78.2914714209,+78.0465688131,+81.3374714209,+80.4578974454,+78.998,+85.7775688131,+79.1848974454,+81.4432821181,+82.464641059,+80.3874714209,+81.4224714209,+80.3414714209,+78.9204714209,+83.5994714209,+82.084641059,+80.6998974454,+84.5114714209,+74.476,+78.7554714209,+87.085641059,+80.402641059,+83.060641059,+87.8665688131,+85.2025688131,+79.780641059,+79.0094714209,+83.716641059
2009-06-03 09:49:00 EDT,+81.214641059,+81.816641059,+86.3465688131,+78.2914714209,+78.0465688131,+81.3374714209,+80.4578974454,+78.998,+85.7775688131,+79.1848974454,+81.4432821181,+82.464641059,+80.3874714209,+81.4224714209,+80.3414714209,+78.9204714209,+83.5994714209,+82.084641059,+80.6998974454,+84.5114714209,+74.476,+78.7554714209,+87.085641059,+80.402641059,+83.060641059,+87.8665688131,+85.2025688131,+79.780641059,+79.0094714209,+83.716641059
2009-06-03 09:50:00 EDT,+81.2758763021,+81.8778763021,+86.4356382576,+78.3291546474,+78.1356382576,+81.3751546474,+80.4753932292,+78.998,+85.8666382576,+79.2023932292,+81.5657526042,+82.5258763021,+80.4251546474,+81.4601546474,+80.3791546474,+78.9581546474,+83.6371546474,+82.1458763021,+80.7173932292,+84.5491546474,+74.476,+78.7931546474,+87.1468763021,+80.4638763021,+83.1218763021,+87.9556382576,+85.2916382576,+79.8418763021,+79.0471546474,+83.7778763021
2009-06-03 09:51:00 EDT,+81.2758763021,+81.8778763021,+86.4356382576,+78.3291546474,+78.1356382576,+81.3751546474,+80.4753932292,+78.998,+85.8666382576,+79.2023932292,+81.5657526042,+82.5258763021,+80.4251546474,+81.4601546474,+80.3791546474,+78.9581546474,+83.6371546474,+82.1458763021,+80.7173932292,+84.5491546474,+74.476,+78.7931546474,+87.1468763021,+80.4638763021,+83.1218763021,+87.9556382576,+85.2916382576,+79.8418763021,+79.0471546474,+83.7778763021
2009-06-03 09:52:00 EDT,+81.2758763021,+81.8778763021,+86.4356382576,+78.3291546474,+78.1356382576,+81.3751546474,+80.4753932292,+78.998,+85.8666382576,+79.2023932292,+81.5657526042,+82.5258763021,+80.4251546474,+81.4601546474,+80.3791546474,+78.9581546474,+83.6371546474,+82.1458763021,+80.7173932292,+84.5491546474,+74.476,+78.7931546474,+87.1468763021,+80.4638763021,+83.1218763021,+87.9556382576,+85.2916382576,+79.8418763021,+79.0471546474,+83.7778763021
2009-06-03 09:53:00 EDT,+81.2758763021,+81.8778763021,+86.4356382576,+78.3291546474,+78.1356382576,+81.3751546474,+80.4753932292,+78.998,+85.8666382576,+79.2023932292,+81.5657526042,+82.5258763021,+80.4251546474,+81.4601546474,+80.3791546474,+78.9581546474,+83.6371546474,+82.1458763021,+80.7173932292,+84.5491546474,+74.476,+78.7931546474,+87.1468763021,+80.4638763021,+83.1218763021,+87.9556382576,+85.2916382576,+79.8418763021,+79.0471546474,+83.7778763021
2009-06-03 09:54:00 EDT,+81.2758763021,+81.8778763021,+86.4356382576,+78.3291546474,+78.1356382576,+81.3751546474,+80.4753932292,+78.998,+85.8666382576,+79.2023932292,+81.5657526042,+82.5258763021,+80.4251546474,+81.4601546474,+80.3791546474,+78.9581546474,+83.6371546474,+82.1458763021,+80.7173932292,+84.5491546474,+74.476,+78.7931546474,+87.1468763021,+80.4638763021,+83.1218763021,+87.9556382576,+85.2916382576,+79.8418763021,+79.0471546474,+83.7778763021
